travel_time_m,mode,origin,destination
39.53333333333333,transit,49,46
59.96666666666667,transit,49,47
32.9,transit,49,48
0,transit,49,49
14.016666666666667,transit,49,50
40.46666666666667,transit,49,51
42.916666666666664,transit,49,52
47.833333333333336,transit,49,53
54.61666666666667,transit,49,54
Inf,transit,49,55
Inf,transit,49,56
Inf,transit,49,57
45.93333333333333,transit,49,58
50.71666666666667,transit,49,59
17.833333333333332,transit,49,60
47.766666666666666,transit,49,61
Inf,transit,49,62
Inf,transit,49,63
86.46666666666667,transit,49,64
43.36666666666667,transit,49,65
Inf,transit,49,66
59.36666666666667,transit,50,1
54.8,transit,50,2
72.93333333333334,transit,50,3
Inf,transit,50,4
Inf,transit,50,5
63.18333333333333,transit,50,6
45.95,transit,50,7
54.166666666666664,transit,50,8
51.3,transit,50,9
45,transit,50,10
Inf,transit,50,11
61.016666666666666,transit,50,12
42.28333333333333,transit,50,13
Inf,transit,50,14
45.083333333333336,transit,50,15
Inf,transit,50,16
62.583333333333336,transit,50,17
83.41666666666667,transit,50,18
42.21666666666667,transit,50,19
Inf,transit,50,20
Inf,transit,50,21
Inf,transit,50,22
Inf,transit,50,23
Inf,transit,50,24
63.2,transit,50,25
Inf,transit,50,26
Inf,transit,50,27
36.43333333333333,transit,50,28
44.916666666666664,transit,50,29
55.15,transit,50,30
Inf,transit,50,31
Inf,transit,50,32
52.78333333333333,transit,50,33
52.78333333333333,transit,50,34
41.45,transit,50,35
Inf,transit,50,36
Inf,transit,50,37
Inf,transit,50,38
Inf,transit,50,39
Inf,transit,50,40
41.516666666666666,transit,50,41
Inf,transit,50,42
18.416666666666668,transit,50,43
42.416666666666664,transit,50,44
51.81666666666667,transit,50,45
40.166666666666664,transit,50,46
60.6,transit,50,47
38.06666666666667,transit,50,48
16,transit,50,49
0,transit,50,50
41.1,transit,50,51
43.55,transit,50,52
49.55,transit,50,53
55.25,transit,50,54
Inf,transit,50,55
Inf,transit,50,56
Inf,transit,50,57
46.56666666666667,transit,50,58
51.35,transit,50,59
18.466666666666665,transit,50,60
48.4,transit,50,61
Inf,transit,50,62
Inf,transit,50,63
87.1,transit,50,64
44,transit,50,65
Inf,transit,50,66
60.25,transit,51,1
55.68333333333333,transit,51,2
73.81666666666666,transit,51,3
Inf,transit,51,4
Inf,transit,51,5
52.06666666666667,transit,51,6
34.833333333333336,transit,51,7
43.05,transit,51,8
26.616666666666667,transit,51,9
45.88333333333333,transit,51,10
Inf,transit,51,11
49.9,transit,51,12
31.166666666666668,transit,51,13
Inf,transit,51,14
33.96666666666667,transit,51,15
Inf,transit,51,16
51.8,transit,51,17
72.16666666666667,transit,51,18
31.1,transit,51,19
Inf,transit,51,20
Inf,transit,51,21
Inf,transit,51,22
Inf,transit,51,23
Inf,transit,51,24
73.51666666666667,transit,51,25
Inf,transit,51,26
Inf,transit,51,27
37.31666666666667,transit,51,28
45.8,transit,51,29
56.03333333333333,transit,51,30
Inf,transit,51,31
Inf,transit,51,32
53.666666666666664,transit,51,33
53.666666666666664,transit,51,34
42.333333333333336,transit,51,35
Inf,transit,51,36
Inf,transit,51,37
Inf,transit,51,38
Inf,transit,51,39
Inf,transit,51,40
42.4,transit,51,41
Inf,transit,51,42
35.36666666666667,transit,51,43
43.3,transit,51,44
52.7,transit,51,45
41.05,transit,51,46
61.483333333333334,transit,51,47
59.7,transit,51,48
38.13333333333333,transit,51,49
36.78333333333333,transit,51,50
0,transit,51,51
32.43333333333333,transit,51,52
52.2,transit,51,53
44.46666666666667,transit,51,54
Inf,transit,51,55
Inf,transit,51,56
Inf,transit,51,57
35.45,transit,51,58
52.81666666666667,transit,51,59
22.266666666666666,transit,51,60
43.28333333333333,transit,51,61
Inf,transit,51,62
Inf,transit,51,63
87.98333333333333,transit,51,64
36.9,transit,51,65
Inf,transit,51,66
60.11666666666667,transit,52,1
55.55,transit,52,2
73.68333333333334,transit,52,3
Inf,transit,52,4
Inf,transit,52,5
48.25,transit,52,6
31.016666666666666,transit,52,7
39.233333333333334,transit,52,8
51.45,transit,52,9
45.75,transit,52,10
Inf,transit,52,11
46.083333333333336,transit,52,12
27.35,transit,52,13
Inf,transit,52,14
30.15,transit,52,15
Inf,transit,52,16
45.483333333333334,transit,52,17
68.41666666666667,transit,52,18
27.283333333333335,transit,52,19
Inf,transit,52,20
Inf,transit,52,21
Inf,transit,52,22
Inf,transit,52,23
Inf,transit,52,24
64.85,transit,52,25
Inf,transit,52,26
Inf,transit,52,27
37.18333333333333,transit,52,28
45.666666666666664,transit,52,29
55.9,transit,52,30
Inf,transit,52,31
Inf,transit,52,32
53.53333333333333,transit,52,33
53.53333333333333,transit,52,34
42.2,transit,52,35
Inf,transit,52,36
Inf,transit,52,37
Inf,transit,52,38
Inf,transit,52,39
Inf,transit,52,40
42.266666666666666,transit,52,41
Inf,transit,52,42
35.233333333333334,transit,52,43
43.166666666666664,transit,52,44
52.56666666666667,transit,52,45
40.916666666666664,transit,52,46
61.35,transit,52,47
48.03333333333333,transit,52,48
38,transit,52,49
36.65,transit,52,50
32.266666666666666,transit,52,51
0,transit,52,52
54.016666666666666,transit,52,53
33.583333333333336,transit,52,54
Inf,transit,52,55
Inf,transit,52,56
Inf,transit,52,57
31.633333333333333,transit,52,58
52.68333333333333,transit,52,59
22.133333333333333,transit,52,60
43.15,transit,52,61
Inf,transit,52,62
Inf,transit,52,63
88.51666666666667,transit,52,64
29,transit,52,65
Inf,transit,52,66
91.73333333333333,transit,53,1
87.16666666666667,transit,53,2
105.3,transit,53,3
Inf,transit,53,4
Inf,transit,53,5
80.15,transit,53,6
62.916666666666664,transit,53,7
71.13333333333334,transit,53,8
80.48333333333333,transit,53,9
77.36666666666666,transit,53,10
Inf,transit,53,11
77.98333333333333,transit,53,12
59.25,transit,53,13
Inf,transit,53,14
62.05,transit,53,15
Inf,transit,53,16
80.05,transit,53,17
100.41666666666667,transit,53,18
59.18333333333333,transit,53,19
Inf,transit,53,20
Inf,transit,53,21
Inf,transit,53,22
Inf,transit,53,23
Inf,transit,53,24
78.4,transit,53,25
Inf,transit,53,26
Inf,transit,53,27
68.8,transit,53,28
77.28333333333333,transit,53,29
87.51666666666667,transit,53,30
Inf,transit,53,31
Inf,transit,53,32
85.15,transit,53,33
85.15,transit,53,34
73.81666666666666,transit,53,35
Inf,transit,53,36
Inf,transit,53,37
Inf,transit,53,38
Inf,transit,53,39
Inf,transit,53,40
73.88333333333334,transit,53,41
Inf,transit,53,42
45.45,transit,53,43
74.78333333333333,transit,53,44
84.18333333333334,transit,53,45
73.71666666666667,transit,53,46
92.96666666666667,transit,53,47
52.266666666666666,transit,53,48
44.2,transit,53,49
44.1,transit,53,50
53.53333333333333,transit,53,51
52.766666666666666,transit,53,52
0,transit,53,53
47.8,transit,53,54
Inf,transit,53,55
Inf,transit,53,56
Inf,transit,53,57
63.53333333333333,transit,53,58
74.55,transit,53,59
46.666666666666664,transit,53,60
77.7,transit,53,61
Inf,transit,53,62
Inf,transit,53,63
118.3,transit,53,64
61,transit,53,65
Inf,transit,53,66
71.75,transit,54,1
67.18333333333334,transit,54,2
85.31666666666666,transit,54,3
Inf,transit,54,4
Inf,transit,54,5
57.06666666666667,transit,54,6
39.833333333333336,transit,54,7
48.05,transit,54,8
58.4,transit,54,9
57.38333333333333,transit,54,10
Inf,transit,54,11
54.9,transit,54,12
33.7,transit,54,13
Inf,transit,54,14
38.96666666666667,transit,54,15
Inf,transit,54,16
33.083333333333336,transit,54,17
79.76666666666667,transit,54,18
36.1,transit,54,19
Inf,transit,54,20
Inf,transit,54,21
Inf,transit,54,22
Inf,transit,54,23
Inf,transit,54,24
78.41666666666667,transit,54,25
Inf,transit,54,26
Inf,transit,54,27
48.81666666666667,transit,54,28
57.3,transit,54,29
67.53333333333333,transit,54,30
Inf,transit,54,31
Inf,transit,54,32
65.16666666666667,transit,54,33
65.16666666666667,transit,54,34
53.833333333333336,transit,54,35
Inf,transit,54,36
Inf,transit,54,37
Inf,transit,54,38
Inf,transit,54,39
Inf,transit,54,40
53.9,transit,54,41
Inf,transit,54,42
47.7,transit,54,43
54.8,transit,54,44
64.2,transit,54,45
52.55,transit,54,46
72.98333333333333,transit,54,47
60.55,transit,54,48
50.46666666666667,transit,54,49
49.11666666666667,transit,54,50
44.31666666666667,transit,54,51
24.866666666666667,transit,54,52
42.03333333333333,transit,54,53
0,transit,54,54
Inf,transit,54,55
Inf,transit,54,56
Inf,transit,54,57
40.45,transit,54,58
66.15,transit,54,59
33.766666666666666,transit,54,60
53.61666666666667,transit,54,61
Inf,transit,54,62
Inf,transit,54,63
97.18333333333334,transit,54,64
40.35,transit,54,65
Inf,transit,54,66
Inf,transit,55,1
Inf,transit,55,2
Inf,transit,55,3
Inf,transit,55,4
Inf,transit,55,5
Inf,transit,55,6
Inf,transit,55,7
Inf,transit,55,8
Inf,transit,55,9
Inf,transit,55,10
Inf,transit,55,11
Inf,transit,55,12
Inf,transit,55,13
Inf,transit,55,14
Inf,transit,55,15
Inf,transit,55,16
Inf,transit,55,17
Inf,transit,55,18
Inf,transit,55,19
Inf,transit,55,20
Inf,transit,55,21
Inf,transit,55,22
Inf,transit,55,23
Inf,transit,55,24
Inf,transit,55,25
Inf,transit,55,26
Inf,transit,55,27
Inf,transit,55,28
Inf,transit,55,29
Inf,transit,55,30
Inf,transit,55,31
Inf,transit,55,32
Inf,transit,55,33
Inf,transit,55,34
Inf,transit,55,35
Inf,transit,55,36
Inf,transit,55,37
Inf,transit,55,38
Inf,transit,55,39
Inf,transit,55,40
Inf,transit,55,41
Inf,transit,55,42
Inf,transit,55,43
Inf,transit,55,44
Inf,transit,55,45
Inf,transit,55,46
Inf,transit,55,47
Inf,transit,55,48
Inf,transit,55,49
Inf,transit,55,50
Inf,transit,55,51
Inf,transit,55,52
Inf,transit,55,53
Inf,transit,55,54
0,transit,55,55
51.88333333333333,transit,55,56
Inf,transit,55,57
Inf,transit,55,58
Inf,transit,55,59
Inf,transit,55,60
Inf,transit,55,61
Inf,transit,55,62
Inf,transit,55,63
Inf,transit,55,64
Inf,transit,55,65
Inf,transit,55,66
Inf,transit,56,1
Inf,transit,56,2
Inf,transit,56,3
Inf,transit,56,4
Inf,transit,56,5
Inf,transit,56,6
Inf,transit,56,7
Inf,transit,56,8
Inf,transit,56,9
Inf,transit,56,10
Inf,transit,56,11
Inf,transit,56,12
Inf,transit,56,13
Inf,transit,56,14
Inf,transit,56,15
Inf,transit,56,16
Inf,transit,56,17
Inf,transit,56,18
Inf,transit,56,19
Inf,transit,56,20
Inf,transit,56,21
Inf,transit,56,22
Inf,transit,56,23
Inf,transit,56,24
Inf,transit,56,25
Inf,transit,56,26
Inf,transit,56,27
Inf,transit,56,28
Inf,transit,56,29
Inf,transit,56,30
Inf,transit,56,31
Inf,transit,56,32
Inf,transit,56,33
Inf,transit,56,34
Inf,transit,56,35
Inf,transit,56,36
Inf,transit,56,37
Inf,transit,56,38
Inf,transit,56,39
Inf,transit,56,40
Inf,transit,56,41
Inf,transit,56,42
Inf,transit,56,43
Inf,transit,56,44
Inf,transit,56,45
Inf,transit,56,46
Inf,transit,56,47
Inf,transit,56,48
Inf,transit,56,49
Inf,transit,56,50
Inf,transit,56,51
Inf,transit,56,52
Inf,transit,56,53
Inf,transit,56,54
55.916666666666664,transit,56,55
0,transit,56,56
Inf,transit,56,57
Inf,transit,56,58
Inf,transit,56,59
Inf,transit,56,60
Inf,transit,56,61
Inf,transit,56,62
Inf,transit,56,63
Inf,transit,56,64
Inf,transit,56,65
Inf,transit,56,66
Inf,transit,57,1
Inf,transit,57,2
Inf,transit,57,3
Inf,transit,57,4
Inf,transit,57,5
Inf,transit,57,6
Inf,transit,57,7
Inf,transit,57,8
Inf,transit,57,9
Inf,transit,57,10
Inf,transit,57,11
Inf,transit,57,12
Inf,transit,57,13
Inf,transit,57,14
Inf,transit,57,15
Inf,transit,57,16
Inf,transit,57,17
Inf,transit,57,18
Inf,transit,57,19
Inf,transit,57,20
Inf,transit,57,21
Inf,transit,57,22
Inf,transit,57,23
Inf,transit,57,24
Inf,transit,57,25
Inf,transit,57,26
Inf,transit,57,27
Inf,transit,57,28
Inf,transit,57,29
Inf,transit,57,30
Inf,transit,57,31
Inf,transit,57,32
Inf,transit,57,33
Inf,transit,57,34
Inf,transit,57,35
Inf,transit,57,36
Inf,transit,57,37
Inf,transit,57,38
Inf,transit,57,39
Inf,transit,57,40
Inf,transit,57,41
Inf,transit,57,42
Inf,transit,57,43
Inf,transit,57,44
Inf,transit,57,45
Inf,transit,57,46
Inf,transit,57,47
Inf,transit,57,48
Inf,transit,57,49
Inf,transit,57,50
Inf,transit,57,51
Inf,transit,57,52
Inf,transit,57,53
Inf,transit,57,54
Inf,transit,57,55
Inf,transit,57,56
0,transit,57,57
Inf,transit,57,58
Inf,transit,57,59
Inf,transit,57,60
Inf,transit,57,61
Inf,transit,57,62
Inf,transit,57,63
Inf,transit,57,64
Inf,transit,57,65
Inf,transit,57,66
64.26666666666667,transit,58,1
59.7,transit,58,2
77.83333333333333,transit,58,3
Inf,transit,58,4
49.4,transit,58,5
45.96666666666667,transit,58,6
28.733333333333334,transit,58,7
20.683333333333334,transit,58,8
47.53333333333333,transit,58,9
49.9,transit,58,10
Inf,transit,58,11
43.8,transit,58,12
28.716666666666665,transit,58,13
Inf,transit,58,14
27.866666666666667,transit,58,15
Inf,transit,58,16
49.15,transit,58,17
69.51666666666667,transit,58,18
22.616666666666667,transit,58,19
Inf,transit,58,20
Inf,transit,58,21
Inf,transit,58,22
Inf,transit,58,23
Inf,transit,58,24
71.76666666666667,transit,58,25
Inf,transit,58,26
Inf,transit,58,27
41.333333333333336,transit,58,28
49.81666666666667,transit,58,29
60.05,transit,58,30
Inf,transit,58,31
Inf,transit,58,32
57.68333333333333,transit,58,33
57.68333333333333,transit,58,34
46.35,transit,58,35
Inf,transit,58,36
Inf,transit,58,37
Inf,transit,58,38
Inf,transit,58,39
Inf,transit,58,40
46.416666666666664,transit,58,41
Inf,transit,58,42
40.05,transit,58,43
47.31666666666667,transit,58,44
56.71666666666667,transit,58,45
45.06666666666667,transit,58,46
65.5,transit,58,47
52.516666666666666,transit,58,48
43.483333333333334,transit,58,49
42.13333333333333,transit,58,50
37.333333333333336,transit,58,51
32.766666666666666,transit,58,52
57.5,transit,58,53
41.68333333333333,transit,58,54
Inf,transit,58,55
Inf,transit,58,56
Inf,transit,58,57
0,transit,58,58
56.166666666666664,transit,58,59
26.283333333333335,transit,58,60
44.63333333333333,transit,58,61
Inf,transit,58,62
Inf,transit,58,63
89.83333333333333,transit,58,64
30.433333333333334,transit,58,65
Inf,transit,58,66
67.95,transit,59,1
63.38333333333333,transit,59,2
81.51666666666667,transit,59,3
Inf,transit,59,4
Inf,transit,59,5
71.76666666666667,transit,59,6
54.53333333333333,transit,59,7
62.75,transit,59,8
64.61666666666666,transit,59,9
53.583333333333336,transit,59,10
Inf,transit,59,11
69.6,transit,59,12
50.86666666666667,transit,59,13
Inf,transit,59,14
53.666666666666664,transit,59,15
Inf,transit,59,16
71.36666666666666,transit,59,17
91.73333333333333,transit,59,18
50.8,transit,59,19
Inf,transit,59,20
Inf,transit,59,21
Inf,transit,59,22
Inf,transit,59,23
Inf,transit,59,24
75.7,transit,59,25
Inf,transit,59,26
Inf,transit,59,27
45.016666666666666,transit,59,28
53.5,transit,59,29
63.733333333333334,transit,59,30
Inf,transit,59,31
Inf,transit,59,32
61.36666666666667,transit,59,33
61.36666666666667,transit,59,34
50.03333333333333,transit,59,35
Inf,transit,59,36
Inf,transit,59,37
Inf,transit,59,38
Inf,transit,59,39
Inf,transit,59,40
50.1,transit,59,41
Inf,transit,59,42
44.4,transit,59,43
51,transit,59,44
60.4,transit,59,45
48.75,transit,59,46
69.18333333333334,transit,59,47
58.833333333333336,transit,59,48
47.166666666666664,transit,59,49
45.81666666666667,transit,59,50
51.016666666666666,transit,59,51
52.13333333333333,transit,59,52
75.18333333333334,transit,59,53
64.03333333333333,transit,59,54
Inf,transit,59,55
Inf,transit,59,56
Inf,transit,59,57
55.15,transit,59,58
0,transit,59,59
26.533333333333335,transit,59,60
34.416666666666664,transit,59,61
Inf,transit,59,62
Inf,transit,59,63
75.3,transit,59,64
52.31666666666667,transit,59,65
Inf,transit,59,66
44.11666666666667,transit,60,1
39.55,transit,60,2
57.68333333333333,transit,60,3
Inf,transit,60,4
Inf,transit,60,5
45.583333333333336,transit,60,6
28.35,transit,60,7
36.56666666666667,transit,60,8
34.666666666666664,transit,60,9
29.75,transit,60,10
Inf,transit,60,11
43.416666666666664,transit,60,12
24.683333333333334,transit,60,13
Inf,transit,60,14
27.483333333333334,transit,60,15
Inf,transit,60,16
45.38333333333333,transit,60,17
65.75,transit,60,18
24.616666666666667,transit,60,19
Inf,transit,60,20
Inf,transit,60,21
Inf,transit,60,22
Inf,transit,60,23
Inf,transit,60,24
49.266666666666666,transit,60,25
Inf,transit,60,26
Inf,transit,60,27
21.183333333333334,transit,60,28
29.666666666666668,transit,60,29
39.9,transit,60,30
Inf,transit,60,31
Inf,transit,60,32
37.53333333333333,transit,60,33
37.53333333333333,transit,60,34
26.2,transit,60,35
Inf,transit,60,36
Inf,transit,60,37
Inf,transit,60,38
Inf,transit,60,39
Inf,transit,60,40
26.266666666666666,transit,60,41
Inf,transit,60,42
15.083333333333334,transit,60,43
27.166666666666668,transit,60,44
36.56666666666667,transit,60,45
24.916666666666668,transit,60,46
45.35,transit,60,47
34.5,transit,60,48
17.85,transit,60,49
16.5,transit,60,50
23.75,transit,60,51
25.95,transit,60,52
50.15,transit,60,53
38.05,transit,60,54
Inf,transit,60,55
Inf,transit,60,56
Inf,transit,60,57
28.966666666666665,transit,60,58
26.45,transit,60,59
0,transit,60,60
27.816666666666666,transit,60,61
Inf,transit,60,62
Inf,transit,60,63
64.41666666666667,transit,60,64
26.333333333333332,transit,60,65
Inf,transit,60,66
62.43333333333333,transit,61,1
57.86666666666667,transit,61,2
76,transit,61,3
Inf,transit,61,4
Inf,transit,61,5
61.916666666666664,transit,61,6
44.68333333333333,transit,61,7
52.9,transit,61,8
50.03333333333333,transit,61,9
48.06666666666667,transit,61,10
Inf,transit,61,11
59.75,transit,61,12
41.016666666666666,transit,61,13
Inf,transit,61,14
43.81666666666667,transit,61,15
Inf,transit,61,16
61.31666666666667,transit,61,17
82.15,transit,61,18
40.95,transit,61,19
Inf,transit,61,20
Inf,transit,61,21
Inf,transit,61,22
Inf,transit,61,23
Inf,transit,61,24
78.93333333333334,transit,61,25
Inf,transit,61,26
Inf,transit,61,27
39.5,transit,61,28
47.983333333333334,transit,61,29
58.21666666666667,transit,61,30
Inf,transit,61,31
Inf,transit,61,32
55.85,transit,61,33
55.85,transit,61,34
44.516666666666666,transit,61,35
Inf,transit,61,36
Inf,transit,61,37
Inf,transit,61,38
Inf,transit,61,39
Inf,transit,61,40
44.583333333333336,transit,61,41
Inf,transit,61,42
38.21666666666667,transit,61,43
45.483333333333334,transit,61,44
54.88333333333333,transit,61,45
43.233333333333334,transit,61,46
63.666666666666664,transit,61,47
61.06666666666667,transit,61,48
40.983333333333334,transit,61,49
39.63333333333333,transit,61,50
39.833333333333336,transit,61,51
42.28333333333333,transit,61,52
70,transit,61,53
53.983333333333334,transit,61,54
Inf,transit,61,55
Inf,transit,61,56
Inf,transit,61,57
45.3,transit,61,58
40.46666666666667,transit,61,59
24.45,transit,61,60
0,transit,61,61
Inf,transit,61,62
Inf,transit,61,63
74.56666666666666,transit,61,64
42.733333333333334,transit,61,65
Inf,transit,61,66
Inf,transit,62,1
Inf,transit,62,2
Inf,transit,62,3
Inf,transit,62,4
Inf,transit,62,5
Inf,transit,62,6
Inf,transit,62,7
Inf,transit,62,8
Inf,transit,62,9
Inf,transit,62,10
Inf,transit,62,11
Inf,transit,62,12
Inf,transit,62,13
Inf,transit,62,14
Inf,transit,62,15
Inf,transit,62,16
Inf,transit,62,17
Inf,transit,62,18
Inf,transit,62,19
Inf,transit,62,20
Inf,transit,62,21
Inf,transit,62,22
Inf,transit,62,23
Inf,transit,62,24
Inf,transit,62,25
Inf,transit,62,26
Inf,transit,62,27
Inf,transit,62,28
Inf,transit,62,29
Inf,transit,62,30
Inf,transit,62,31
Inf,transit,62,32
Inf,transit,62,33
Inf,transit,62,34
Inf,transit,62,35
Inf,transit,62,36
Inf,transit,62,37
Inf,transit,62,38
Inf,transit,62,39
Inf,transit,62,40
Inf,transit,62,41
Inf,transit,62,42
Inf,transit,62,43
Inf,transit,62,44
Inf,transit,62,45
Inf,transit,62,46
Inf,transit,62,47
Inf,transit,62,48
Inf,transit,62,49
Inf,transit,62,50
Inf,transit,62,51
Inf,transit,62,52
Inf,transit,62,53
Inf,transit,62,54
Inf,transit,62,55
Inf,transit,62,56
Inf,transit,62,57
Inf,transit,62,58
Inf,transit,62,59
Inf,transit,62,60
Inf,transit,62,61
0,transit,62,62
7.316666666666666,transit,62,63
Inf,transit,62,64
Inf,transit,62,65
Inf,transit,62,66
Inf,transit,63,1
Inf,transit,63,2
Inf,transit,63,3
Inf,transit,63,4
Inf,transit,63,5
Inf,transit,63,6
Inf,transit,63,7
Inf,transit,63,8
Inf,transit,63,9
Inf,transit,63,10
Inf,transit,63,11
Inf,transit,63,12
Inf,transit,63,13
Inf,transit,63,14
Inf,transit,63,15
Inf,transit,63,16
Inf,transit,63,17
Inf,transit,63,18
Inf,transit,63,19
Inf,transit,63,20
Inf,transit,63,21
Inf,transit,63,22
Inf,transit,63,23
Inf,transit,63,24
Inf,transit,63,25
Inf,transit,63,26
Inf,transit,63,27
Inf,transit,63,28
Inf,transit,63,29
Inf,transit,63,30
Inf,transit,63,31
Inf,transit,63,32
Inf,transit,63,33
Inf,transit,63,34
Inf,transit,63,35
Inf,transit,63,36
Inf,transit,63,37
Inf,transit,63,38
Inf,transit,63,39
Inf,transit,63,40
Inf,transit,63,41
Inf,transit,63,42
Inf,transit,63,43
Inf,transit,63,44
Inf,transit,63,45
Inf,transit,63,46
Inf,transit,63,47
Inf,transit,63,48
Inf,transit,63,49
Inf,transit,63,50
Inf,transit,63,51
Inf,transit,63,52
Inf,transit,63,53
Inf,transit,63,54
Inf,transit,63,55
Inf,transit,63,56
Inf,transit,63,57
Inf,transit,63,58
Inf,transit,63,59
Inf,transit,63,60
Inf,transit,63,61
8.95,transit,63,62
0,transit,63,63
Inf,transit,63,64
Inf,transit,63,65
Inf,transit,63,66
98.63333333333334,transit,64,1
94.06666666666666,transit,64,2
112.2,transit,64,3
Inf,transit,64,4
Inf,transit,64,5
100.95,transit,64,6
83.71666666666667,transit,64,7
91.93333333333334,transit,64,8
86.4,transit,64,9
84.26666666666667,transit,64,10
Inf,transit,64,11
98.78333333333333,transit,64,12
80.05,transit,64,13
Inf,transit,64,14
82.85,transit,64,15
Inf,transit,64,16
111.01666666666667,transit,64,17
131.38333333333333,transit,64,18
79.98333333333333,transit,64,19
Inf,transit,64,20
Inf,transit,64,21
Inf,transit,64,22
Inf,transit,64,23
Inf,transit,64,24
105.2,transit,64,25
Inf,transit,64,26
Inf,transit,64,27
75.7,transit,64,28
84.18333333333334,transit,64,29
94.41666666666667,transit,64,30
Inf,transit,64,31
Inf,transit,64,32
92.05,transit,64,33
92.05,transit,64,34
80.71666666666667,transit,64,35
Inf,transit,64,36
Inf,transit,64,37
Inf,transit,64,38
Inf,transit,64,39
Inf,transit,64,40
80.78333333333333,transit,64,41
Inf,transit,64,42
69.58333333333333,transit,64,43
81.68333333333334,transit,64,44
91.08333333333333,transit,64,45
79.43333333333334,transit,64,46
99.86666666666666,transit,64,47
88.43333333333334,transit,64,48
72.35,transit,64,49
71,transit,64,50
80.2,transit,64,51
81.31666666666666,transit,64,52
132.65,transit,64,53
93.18333333333334,transit,64,54
Inf,transit,64,55
Inf,transit,64,56
Inf,transit,64,57
84.33333333333333,transit,64,58
69.31666666666666,transit,64,59
53.78333333333333,transit,64,60
58.45,transit,64,61
Inf,transit,64,62
Inf,transit,64,63
0,transit,64,64
81.46666666666667,transit,64,65
Inf,transit,64,66
69.9,transit,65,1
65.33333333333333,transit,65,2
83.46666666666667,transit,65,3
Inf,transit,65,4
Inf,transit,65,5
55.21666666666667,transit,65,6
37.983333333333334,transit,65,7
46.2,transit,65,8
26.733333333333334,transit,65,9
55.53333333333333,transit,65,10
Inf,transit,65,11
53.05,transit,65,12
18.516666666666666,transit,65,13
Inf,transit,65,14
37.11666666666667,transit,65,15
Inf,transit,65,16
51.016666666666666,transit,65,17
48.2,transit,65,18
34.25,transit,65,19
Inf,transit,65,20
Inf,transit,65,21
Inf,transit,65,22
Inf,transit,65,23
Inf,transit,65,24
86.71666666666667,transit,65,25
Inf,transit,65,26
Inf,transit,65,27
46.96666666666667,transit,65,28
55.45,transit,65,29
65.68333333333334,transit,65,30
Inf,transit,65,31
Inf,transit,65,32
63.31666666666667,transit,65,33
63.31666666666667,transit,65,34
51.983333333333334,transit,65,35
Inf,transit,65,36
Inf,transit,65,37
Inf,transit,65,38
Inf,transit,65,39
Inf,transit,65,40
52.05,transit,65,41
Inf,transit,65,42
45.85,transit,65,43
52.95,transit,65,44
62.35,transit,65,45
50.7,transit,65,46
71.13333333333334,transit,65,47
73.9,transit,65,48
48.61666666666667,transit,65,49
47.266666666666666,transit,65,50
39.166666666666664,transit,65,51
38.4,transit,65,52
62.5,transit,65,53
43.68333333333333,transit,65,54
Inf,transit,65,55
Inf,transit,65,56
Inf,transit,65,57
38.6,transit,65,58
64.3,transit,65,59
31.916666666666668,transit,65,60
51.766666666666666,transit,65,61
Inf,transit,65,62
Inf,transit,65,63
95.33333333333333,transit,65,64
0,transit,65,65
Inf,transit,65,66
41.416666666666664,transit,66,1
52.53333333333333,transit,66,2
Inf,transit,66,3
Inf,transit,66,4
Inf,transit,66,5
Inf,transit,66,6
Inf,transit,66,7
Inf,transit,66,8
Inf,transit,66,9
Inf,transit,66,10
Inf,transit,66,11
Inf,transit,66,12
Inf,transit,66,13
Inf,transit,66,14
Inf,transit,66,15
Inf,transit,66,16
Inf,transit,66,17
Inf,transit,66,18
Inf,transit,66,19
Inf,transit,66,20
Inf,transit,66,21
Inf,transit,66,22
Inf,transit,66,23
Inf,transit,66,24
Inf,transit,66,25
Inf,transit,66,26
Inf,transit,66,27
Inf,transit,66,28
Inf,transit,66,29
Inf,transit,66,30
Inf,transit,66,31
Inf,transit,66,32
Inf,transit,66,33
Inf,transit,66,34
Inf,transit,66,35
Inf,transit,66,36
Inf,transit,66,37
Inf,transit,66,38
Inf,transit,66,39
Inf,transit,66,40
49.31666666666667,transit,66,41
Inf,transit,66,42
Inf,transit,66,43
37.15,transit,66,44
26.183333333333334,transit,66,45
Inf,transit,66,46
Inf,transit,66,47
Inf,transit,66,48
Inf,transit,66,49
Inf,transit,66,50
Inf,transit,66,51
Inf,transit,66,52
Inf,transit,66,53
Inf,transit,66,54
Inf,transit,66,55
Inf,transit,66,56
Inf,transit,66,57
Inf,transit,66,58
Inf,transit,66,59
Inf,transit,66,60
Inf,transit,66,61
Inf,transit,66,62
Inf,transit,66,63
Inf,transit,66,64
Inf,transit,66,65
0,transit,66,66
0,walking,1,1
19.016666666666666,walking,1,2
84.6,walking,1,3
292.9,walking,1,4
278.18333333333334,walking,1,5
283.25,walking,1,6
258.71666666666664,walking,1,7
255.63333333333333,walking,1,8
204,walking,1,9
39.15,walking,1,10
599.75,walking,1,11
262.5,walking,1,12
212.06666666666666,walking,1,13
317.9166666666667,walking,1,14
272.81666666666666,walking,1,15
289.51666666666665,walking,1,16
255.4,walking,1,17
280.98333333333335,walking,1,18
238.46666666666667,walking,1,19
421.68333333333334,walking,1,20
609.05,walking,1,21
335.96666666666664,walking,1,22
